,Player,shirt_number,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks
1871,Alisson ,13,BRA,GK,26-088,90,0,0,0,0,0,0,0,0,40,0,0,0
1872,Roberto Firmino ,9,BRA,"FW,AM,LW",27-093,90,1,0,0,0,2,2,0,0,41,1,0,1
1873,Sadio Mané ,10,SEN,"LW,RW",26-268,76,0,0,0,0,2,1,0,0,26,1,1,0
1874,   Xherdan Shaqiri ,23,SUI,RW,27-085,14,0,0,0,0,0,0,0,0,20,0,0,0
1875,Mohamed Salah ,11,EGY,"RW,FW",26-202,90,0,0,0,0,1,1,0,0,28,0,1,0
1876,James Milner ,7,ENG,LM,32-364,56,0,0,0,0,0,0,0,0,42,1,1,3
1877,   Fabinho ,3,BRA,DM,25-072,34,0,0,0,0,0,0,0,0,36,1,0,0
1878,Jordan Henderson ,14,ENG,"CM,DM",28-200,90,0,0,0,0,0,0,0,0,80,3,0,5
1879,Georginio Wijnaldum ,5,NED,"RM,LW",28-053,85,0,0,0,0,1,0,1,0,50,2,0,0
1880,   Daniel Sturridge ,15,ENG,AM,29-124,5,0,0,0,0,0,0,0,0,2,0,0,0
1881,Andrew Robertson ,26,SCO,LB,24-298,90,0,1,0,0,0,0,0,0,71,4,1,1
1882,Virgil van Dijk ,4,NED,CB,27-179,90,0,0,0,0,0,0,0,0,76,2,2,1
1883,Dejan Lovren ,6,CRO,CB,29-182,90,0,0,0,0,0,0,1,0,89,1,1,0
1884,Trent Alexander-Arnold ,66,ENG,RB,20-088,90,0,0,0,0,1,0,0,0,101,2,3,1
1885,Alisson ,13,BRA,GK,26-093,90,0,0,0,0,0,0,0,0,63,0,0,0
1886,Mohamed Salah ,11,EGY,FW,26-211,89,1,0,1,1,2,1,0,0,43,1,0,0
1887,   Divock Origi ,27,BEL,FW,23-269,1,0,0,0,0,0,0,0,0,0,0,0,0
1888,Sadio Mané ,10,SEN,"LW,RW",26-277,89,0,0,0,0,1,0,0,0,43,0,0,0
1889,   Naby Keïta ,8,GUI,RW,23-336,1,0,0,0,0,0,0,0,0,2,0,0,0
1890,Xherdan Shaqiri ,23,SUI,RW,27-094,71,0,0,0,0,1,0,0,0,36,0,0,1
1891,   James Milner ,7,ENG,LM,33-008,19,0,0,0,0,0,0,0,0,12,0,1,0
1892,Roberto Firmino ,9,BRA,"AM,LW",27-102,90,0,0,0,0,2,1,0,0,58,0,1,2
1893,Jordan Henderson ,14,ENG,"DM,CM",28-209,90,0,0,0,0,1,0,0,0,125,3,0,1
1894,Georginio Wijnaldum ,5,NED,"DM,RM",28-062,90,0,0,0,0,1,0,0,0,96,1,1,0
1895,Andrew Robertson ,26,SCO,LB,24-307,90,0,0,0,0,0,0,0,0,99,3,1,1
1896,Virgil van Dijk ,4,NED,CB,27-188,90,0,0,0,0,0,0,0,0,138,0,0,1
1897,Fabinho ,3,BRA,CB,25-081,90,0,0,0,0,1,0,0,0,123,1,1,3
1898,Trent Alexander-Arnold ,66,ENG,RB,20-097,90,0,0,0,0,0,0,0,0,68,1,1,0
1899,Alisson ,13,BRA,GK,26-102,90,0,0,0,0,0,0,0,0,28,0,0,0
1900,Mohamed Salah ,11,EGY,FW,26-218,89,2,0,0,0,2,2,0,0,49,1,0,0
1901,   Rafael Camacho ,64,POR,RB,18-242,1,0,0,0,0,0,0,0,0,1,1,0,0
1902,Naby Keïta ,8,GUI,LW,23-343,70,0,1,0,0,0,0,0,0,57,1,0,3
1903,   Xherdan Shaqiri ,23,SUI,"RW,RM",27-101,20,0,0,0,0,0,0,0,0,8,0,0,0
1904,Sadio Mané ,10,SEN,"RW,LW,LM",26-284,90,1,0,0,0,5,4,0,0,68,1,0,0
1905,Roberto Firmino ,9,BRA,"AM,RB",27-109,90,1,0,0,0,2,1,0,0,57,0,0,1
1906,Fabinho ,3,BRA,DM,25-088,86,0,0,0,0,2,0,0,0,89,2,0,2
1907,   Adam Lallana ,20,ENG,"CM,DM",30-254,4,0,0,0,0,0,0,0,0,5,0,0,0
1908,Jordan Henderson ,14,ENG,"DM,CM",28-216,90,0,0,0,0,0,0,0,0,120,3,1,0
1909,Andrew Robertson ,26,SCO,LB,24-314,90,0,1,0,0,2,1,0,0,103,5,0,1
1910,Virgil van Dijk ,4,NED,CB,27-195,90,0,0,0,0,3,0,0,0,123,0,0,0
1911,Joël Matip ,32,CMR,CB,27-164,90,0,0,0,0,2,1,0,0,106,3,2,2
1912,James Milner ,7,ENG,RB,33-015,88,0,0,0,0,1,0,2,1,91,2,0,0
1913,Alisson ,13,BRA,GK,26-109,90,0,0,0,0,0,0,0,0,23,0,0,0
1914,Mohamed Salah ,11,EGY,FW,26-229,90,0,0,0,0,2,0,0,0,37,1,0,0
1915,Sadio Mané ,10,SEN,"LW,RW",26-295,90,1,0,0,0,3,1,0,0,60,1,1,0
1916,Xherdan Shaqiri ,23,SUI,RW,27-112,66,0,0,0,0,0,0,0,0,46,0,0,0
1917,   Fabinho ,3,BRA,DM,25-099,24,0,0,0,0,0,0,0,0,33,0,3,0
1918,Roberto Firmino ,9,BRA,AM,27-120,81,0,0,0,0,2,2,0,0,64,0,0,0
1919,   Daniel Sturridge ,15,ENG,AM,29-151,9,0,0,0,0,1,0,0,0,8,0,0,1
1920,Naby Keïta ,8,GUI,DM,23-354,65,0,0,0,0,0,0,0,0,92,0,3,2
1921,   Adam Lallana ,20,ENG,LW,30-265,25,0,0,0,0,0,0,0,0,21,1,1,0
1922,Georginio Wijnaldum ,5,NED,DM,28-080,90,0,0,0,0,0,0,0,0,114,3,0,0
1923,Andrew Robertson ,26,SCO,LB,24-325,90,0,0,0,0,1,0,0,0,105,3,1,0
1924,Virgil van Dijk ,4,NED,CB,27-206,90,0,0,0,0,0,0,0,0,127,0,1,0
1925,Joël Matip ,32,CMR,CB,27-175,90,0,0,0,0,1,0,1,0,111,6,1,0
1926,Jordan Henderson ,14,ENG,RB,28-227,90,0,0,0,0,0,0,0,0,108,0,3,2
1927,Alisson ,13,BRA,GK,26-120,90,0,0,0,0,0,0,0,0,32,0,0,0
1928,Roberto Firmino ,9,BRA,"FW,AM",27-125,74,0,0,0,0,1,1,0,0,49,0,0,0
1929,   Divock Origi ,27,BEL,AM,23-292,16,0,0,0,0,1,1,0,0,9,1,0,0
1930,Sadio Mané ,10,SEN,LW,26-300,90,1,0,0,0,2,2,0,0,58,4,0,1
1931,Mohamed Salah ,11,EGY,"RW,FW",26-234,90,0,0,0,0,4,2,0,0,42,0,0,0
1932,Naby Keïta ,8,GUI,"LM,DM",23-359,90,0,0,0,0,1,0,0,0,89,0,0,0
1933,Fabinho ,3,BRA,"CM,DM",25-104,90,0,0,0,0,0,0,0,0,108,2,0,2
1934,Adam Lallana ,20,ENG,RM,30-270,68,0,0,0,0,1,0,0,0,49,1,0,1
1935,   Xherdan Shaqiri ,23,SUI,RW,27-117,22,0,0,0,0,0,0,0,0,39,1,0,0
1936,Andrew Robertson ,26,SCO,LB,24-330,90,0,0,0,0,1,0,0,0,89,2,1,1
1937,Virgil van Dijk ,4,NED,CB,27-211,90,0,0,0,0,0,0,0,0,97,1,1,1
1938,Joël Matip ,32,CMR,CB,27-180,90,0,0,0,0,0,0,1,0,93,0,1,1
1939,James Milner ,7,ENG,RB,33-031,90,0,1,0,0,0,0,0,0,98,4,0,1
1940,Alisson ,13,BRA,GK,26-125,90,0,0,0,0,0,0,0,0,25,0,0,0
1941,Roberto Firmino ,9,BRA,FW,27-130,89,0,1,0,0,3,2,0,0,61,0,0,3
1942,   Daniel Sturridge ,15,ENG,FW,29-161,1,0,0,0,0,0,0,0,0,2,0,0,0
1943,Sadio Mané ,10,SEN,LW,26-305,86,1,0,0,0,3,1,0,0,33,0,0,1
1944,   Divock Origi ,27,BEL,LW,23-297,4,0,0,0,0,0,0,0,0,3,0,0,0
1945,Mohamed Salah ,11,EGY,RW,26-239,90,1,0,0,0,7,3,0,0,73,0,0,0
1946,Naby Keïta ,8,GUI,LM,23-364,90,0,0,0,0,1,0,0,0,116,7,1,0
1947,Fabinho ,3,BRA,CM,25-109,90,0,0,0,0,0,0,0,0,71,4,2,1
1948,Georginio Wijnaldum ,5,NED,RM,28-090,76,1,0,0,0,2,2,0,0,51,1,0,2
1949,   Trent Alexander-Arnold ,66,ENG,RB,20-125,14,0,0,0,0,1,1,0,0,15,0,2,0
1950,Andrew Robertson ,26,SCO,LB,24-335,90,0,1,0,0,0,0,1,0,98,4,2,2
1951,Virgil van Dijk ,4,NED,CB,27-216,90,0,0,0,0,0,0,0,0,116,1,0,1
1952,Joël Matip ,32,CMR,CB,27-185,90,0,0,0,0,0,0,1,0,103,3,2,0
1953,James Milner ,7,ENG,"RB,RM",33-036,90,0,1,0,0,3,0,0,0,110,3,1,2
1954,Alisson ,13,BRA,GK,26-130,90,0,0,0,0,0,0,0,0,32,0,0,0
1955,Roberto Firmino ,9,BRA,FW,27-145,30,0,0,0,0,0,0,0,0,14,0,0,1
1956,   Daniel Sturridge ,15,ENG,"FW,AM",29-176,60,0,0,0,0,1,1,0,0,23,0,1,0
1957,Sadio Mané ,10,SEN,LW,26-320,90,0,0,0,0,0,0,0,0,50,2,0,2
1958,Mohamed Salah ,11,EGY,"RW,FW",26-254,78,0,0,0,0,1,0,0,0,33,1,0,0
1959,   Divock Origi ,27,BEL,FW,23-312,12,0,0,0,0,0,0,0,0,3,0,0,0
1960,Georginio Wijnaldum ,5,NED,"LM,DM",28-105,90,0,0,0,0,2,0,1,0,57,1,0,0
1961,Fabinho ,3,BRA,"CM,DM",25-124,90,0,0,0,0,0,0,0,0,81,4,0,3
1962,Jordan Henderson ,14,ENG,RM,28-252,71,0,0,0,0,0,0,0,0,76,2,2,1
1963,   Xherdan Shaqiri ,23,SUI,RW,27-137,19,0,0,0,0,0,0,1,0,20,0,0,0
1964,Andrew Robertson ,26,SCO,LB,24-350,90,0,0,0,0,0,0,0,0,47,3,0,0
1965,Virgil van Dijk ,4,NED,CB,27-231,90,0,0,0,0,0,0,0,0,84,1,0,2
1966,Joël Matip ,32,CMR,CB,27-200,90,0,0,0,0,2,0,0,0,87,4,2,1
1967,James Milner ,7,ENG,RB,33-051,90,0,0,0,0,1,0,1,0,101,0,0,1
1968,Alisson ,13,BRA,GK,26-145,90,0,0,0,0,0,0,0,0,32,1,0,0
1969,Sadio Mané ,10,SEN,FW,26-323,77,2,0,0,0,4,2,0,0,50,0,0,0
1970,   Adam Lallana ,20,ENG,FW,30-293,13,0,0,0,0,0,0,0,0,5,0,0,0
1971,Divock Origi ,27,BEL,LW,23-315,90,1,0,0,0,4,2,0,0,48,2,0,0
1972,Mohamed Salah ,11,EGY,RW,26-257,90,0,0,0,0,4,2,0,0,70,0,0,1
1973,Georginio Wijnaldum ,5,NED,LM,28-108,83,0,0,0,0,1,1,0,0,54,0,1,0
1974,   Naby Keïta ,8,GUI,LM,24-017,7,0,0,0,0,0,0,0,0,6,0,0,0
1975,Fabinho ,3,BRA,CM,25-127,90,0,0,0,0,2,0,0,0,92,4,4,2
1976,James Milner ,7,ENG,RM,33-054,69,0,0,0,0,1,1,0,0,80,2,0,2
1977,   Jordan Henderson ,14,ENG,RM,28-255,21,0,0,0,0,0,0,0,0,25,1,1,0
1978,Andrew Robertson ,26,SCO,LB,24-353,90,0,2,0,0,1,0,0,0,81,2,0,0
1979,Virgil van Dijk ,4,NED,CB,27-234,90,2,0,0,0,2,2,0,0,84,1,2,1
1980,Joël Matip ,32,CMR,CB,27-203,90,0,0,0,0,0,0,0,0,74,2,2,2
1981,Trent Alexander-Arnold ,66,ENG,RB,20-143,90,0,3,0,0,0,0,0,0,102,2,0,1
1982,Alisson ,13,BRA,GK,26-148,90,0,0,0,0,0,0,0,0,34,0,0,0
1983,Sadio Mané ,10,SEN,"FW,LW",26-327,83,0,0,0,0,0,0,0,0,22,0,0,0
1984,   Adam Lallana ,20,ENG,LW,30-297,7,0,0,0,0,0,0,0,0,6,0,0,0
1985,Divock Origi ,27,BEL,LW,23-319,62,0,0,0,0,1,0,0,0,26,1,0,2
1986,   Roberto Firmino ,9,BRA,FW,27-152,28,0,0,0,0,1,0,0,0,18,0,0,0
1987,Mohamed Salah ,11,EGY,RW,26-261,90,0,0,0,0,2,2,0,0,30,0,0,0
1988,Georginio Wijnaldum ,5,NED,LM,28-112,62,0,0,0,0,0,0,0,0,25,1,0,0
1989,   James Milner ,7,ENG,LM,33-058,28,0,0,0,0,2,0,0,0,26,1,0,1
1990,Fabinho ,3,BRA,CM,25-131,90,0,0,0,0,0,0,1,0,55,1,0,0
1991,Jordan Henderson ,14,ENG,RM,28-259,90,0,0,0,0,1,0,0,0,63,1,2,0
1992,Andrew Robertson ,26,SCO,LB,24-357,90,0,0,0,0,0,0,1,0,80,3,3,0
1993,Virgil van Dijk ,4,NED,CB,27-238,90,0,0,0,0,1,0,0,0,84,2,3,0
1994,Joël Matip ,32,CMR,CB,27-207,90,0,0,0,0,1,0,0,0,86,1,2,0
1995,Trent Alexander-Arnold ,66,ENG,RB,20-147,90,0,0,0,0,1,1,0,0,81,7,3,0
1996,Alisson ,13,BRA,GK,26-152,90,0,0,0,0,0,0,0,0,46,0,0,0
1997,Roberto Firmino ,9,BRA,"FW,RM",27-159,90,2,0,0,0,3,2,0,0,62,1,0,3
1998,Sadio Mané ,10,SEN,LW,26-334,90,2,0,0,0,5,2,0,0,50,0,0,0
1999,Mohamed Salah ,11,EGY,RW,26-268,90,0,0,0,0,5,1,0,0,55,1,0,0
2000,Adam Lallana ,20,ENG,LM,30-304,76,0,0,0,0,1,0,0,0,76,3,2,1
2001,   Naby Keïta ,8,GUI,LM,24-028,14,0,0,0,0,0,0,0,0,23,2,0,0
2002,Fabinho ,3,BRA,CM,25-138,90,0,0,0,0,1,0,1,0,70,3,1,1
2003,Georginio Wijnaldum ,5,NED,RM,28-119,67,0,0,0,0,1,0,0,0,43,0,0,0
2004,   Jordan Henderson ,14,ENG,"RM,RB",28-266,23,0,0,0,0,1,0,0,0,27,1,0,0
2005,Andrew Robertson ,26,SCO,LB,24-364,90,0,0,0,0,1,0,0,0,89,1,0,1
2006,Virgil van Dijk ,4,NED,CB,27-245,90,0,0,0,0,1,0,0,0,95,3,1,2
2007,Joël Matip ,32,CMR,CB,27-214,90,0,0,0,0,0,0,0,0,83,4,2,0
2008,Trent Alexander-Arnold ,66,ENG,RB,20-154,85,0,0,0,0,3,0,0,0,90,2,1,0
2009,   Daniel Sturridge ,15,ENG,FW,29-190,5,0,1,0,0,1,0,0,0,6,0,0,1
2010,Alisson ,13,BRA,GK,26-159,90,0,0,0,0,0,0,1,0,44,0,0,0
2011,Roberto Firmino ,9,BRA,FW,27-166,71,0,1,0,0,2,0,0,0,39,0,0,0
2012,   Divock Origi ,27,BEL,LW,23-333,19,0,0,0,0,1,0,0,0,11,0,0,0
2013,Sadio Mané ,10,SEN,"LW,FW",26-341,90,1,0,0,0,2,1,0,0,52,0,0,1
2014,Mohamed Salah ,11,EGY,RW,26-275,89,0,0,0,0,5,3,0,0,39,2,0,0
2015,   Daniel Sturridge ,15,ENG,FW,29-197,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,Adam Lallana ,20,ENG,LM,30-311,71,0,0,0,0,0,0,0,0,48,5,0,2
2017,   James Milner ,7,ENG,LM,33-072,19,1,0,1,1,0,0,0,0,24,0,0,0
2018,Fabinho ,3,BRA,CM,25-145,90,0,0,0,0,0,0,1,0,83,2,0,1
2019,Georginio Wijnaldum ,5,NED,RM,28-126,90,0,0,0,0,3,0,0,0,71,1,1,0
2020,Andrew Robertson ,26,SCO,LB,25-006,90,0,0,0,0,1,1,0,0,100,1,1,1
2021,Virgil van Dijk ,4,NED,CB,27-252,90,0,0,0,0,0,0,0,0,72,3,3,0
2022,Joël Matip ,32,CMR,CB,27-221,90,0,0,0,0,1,0,0,0,69,2,2,2
2023,Trent Alexander-Arnold ,66,ENG,RB,20-161,90,0,0,0,0,0,0,0,0,104,3,2,0
2024,Alisson ,13,BRA,GK,26-166,90,0,0,0,0,0,0,0,0,32,0,0,0
2025,Roberto Firmino ,9,BRA,"FW,AM",27-180,90,1,0,0,0,2,1,0,0,38,3,0,0
2026,Sadio Mané ,10,SEN,"LW,RW",26-355,90,0,0,0,0,2,0,0,0,40,1,2,1
2027,Mohamed Salah ,11,EGY,"RW,FW",26-289,89,0,0,0,0,5,1,0,0,29,0,0,1
2028,   Dejan Lovren ,6,CRO,"CB,FW",29-269,1,0,0,0,0,0,0,0,0,0,0,0,0
2029,James Milner ,7,ENG,LM,33-086,76,0,0,0,0,0,0,0,0,58,2,0,0
2030,   Fabinho ,3,BRA,"DM,CM",25-159,14,0,0,0,0,0,0,0,0,13,1,0,1
2031,Jordan Henderson ,14,ENG,CM,28-287,76,0,0,0,0,1,0,0,0,57,2,2,3
2032,   Divock Origi ,27,BEL,"LW,LM",23-347,14,0,0,0,0,1,0,0,0,10,0,0,0
2033,Georginio Wijnaldum ,5,NED,"RM,DM",28-140,90,0,0,0,0,0,0,0,0,45,2,2,2
2034,Andrew Robertson ,26,SCO,LB,25-020,90,0,1,0,0,0,0,0,0,87,1,1,2
2035,Virgil van Dijk ,4,NED,CB,27-266,90,0,0,0,0,1,0,0,0,63,0,1,1
2036,Joël Matip ,32,CMR,CB,27-235,90,0,0,0,0,0,0,0,0,46,1,0,0
2037,Trent Alexander-Arnold ,66,ENG,RB,20-175,90,0,0,0,0,2,1,0,0,88,5,0,0
2038,Alisson ,13,BRA,GK,26-180,90,0,0,0,0,0,0,0,0,41,0,0,0
2039,Roberto Firmino ,9,BRA,FW,27-185,90,0,1,0,0,5,1,0,0,43,2,0,1
2040,Sadio Mané ,10,SEN,LW,26-360,90,0,0,0,0,3,1,1,0,46,1,1,1
2041,Mohamed Salah ,11,EGY,RW,26-294,90,1,0,0,0,2,1,1,0,40,0,0,0
2042,Naby Keïta ,8,GUI,LM,24-054,87,1,0,0,0,2,1,0,0,58,1,0,1
2043,   Dejan Lovren ,6,CRO,LM,29-274,3,0,0,0,0,0,0,0,0,2,0,1,0
2044,Fabinho ,3,BRA,CM,25-164,90,0,0,0,0,1,0,0,0,78,2,2,1
2045,Georginio Wijnaldum ,5,NED,RM,28-145,58,0,0,0,0,0,0,0,0,38,1,0,2
2046,   James Milner ,7,ENG,RB,33-091,32,0,0,0,0,2,0,0,0,37,1,0,1
2047,Andrew Robertson ,26,SCO,LB,25-025,90,0,0,0,0,0,0,1,0,78,2,1,1
2048,Virgil van Dijk ,4,NED,CB,27-271,90,0,0,0,0,0,0,0,0,82,0,1,0
2049,Joël Matip ,32,CMR,CB,27-240,90,0,0,0,0,0,0,0,0,105,1,1,2
2050,Trent Alexander-Arnold ,66,ENG,RB,20-180,58,0,1,0,0,0,0,0,0,69,0,1,0
2051,   Jordan Henderson ,14,ENG,RM,28-292,32,1,1,0,0,2,1,1,0,19,0,1,0
2052,Alisson ,13,BRA,GK,26-185,90,0,0,0,0,0,0,0,0,38,0,0,0
2053,Roberto Firmino ,9,BRA,FW,27-194,90,0,0,0,0,2,1,0,0,59,2,0,1
2054,Sadio Mané ,10,SEN,LW,27-004,90,1,0,0,0,3,2,0,0,51,0,0,1
2055,Mohamed Salah ,11,EGY,RW,26-303,89,1,0,0,0,5,3,0,0,66,1,1,1
2056,   Xherdan Shaqiri ,23,SUI,RW,27-186,1,0,0,0,0,0,0,0,0,3,0,0,0
2057,Naby Keïta ,8,GUI,LM,24-063,65,0,0,0,0,1,0,0,0,55,2,1,0
2058,   Georginio Wijnaldum ,5,NED,"RM,LM",28-154,25,0,0,0,0,0,0,0,0,9,0,0,0
2059,Fabinho ,3,BRA,CM,25-173,90,0,0,0,0,1,0,0,0,94,4,1,0
2060,Jordan Henderson ,14,ENG,RM,28-301,76,0,1,0,0,1,0,0,0,60,1,2,2
2061,   James Milner ,7,ENG,LM,33-100,14,0,0,0,0,0,0,0,0,24,1,0,0
2062,Andrew Robertson ,26,SCO,LB,25-034,90,0,0,0,0,0,0,0,0,88,1,2,0
2063,Virgil van Dijk ,4,NED,CB,27-280,90,0,1,0,0,0,0,0,0,83,1,1,0
2064,Joël Matip ,32,CMR,CB,27-249,90,0,0,0,0,0,0,0,0,86,3,3,0
2065,Trent Alexander-Arnold ,66,ENG,RB,20-189,90,0,0,0,0,2,1,0,0,109,3,2,1
2066,Alisson ,13,BRA,GK,26-194,90,0,0,0,0,0,0,0,0,35,0,0,0
2067,Roberto Firmino ,9,BRA,FW,27-201,90,0,0,0,0,3,1,0,0,62,0,0,1
2068,Sadio Mané ,10,SEN,LW,27-011,90,0,0,0,0,3,0,0,0,54,0,0,0
2069,Mohamed Salah ,11,EGY,RW,26-310,90,0,0,0,0,4,3,0,0,46,2,0,0
2070,Naby Keïta ,8,GUI,LM,24-070,70,0,0,0,0,1,0,0,0,69,5,1,1
2071,   Fabinho ,3,BRA,CM,25-180,4,0,0,0,0,0,0,0,0,1,0,0,0
2072,   James Milner ,7,ENG,LM,33-107,16,1,0,1,1,0,0,1,0,28,1,0,0
2073,Georginio Wijnaldum ,5,NED,"CM,LM",28-161,90,1,0,0,0,1,1,0,0,60,2,2,1
2074,Jordan Henderson ,14,ENG,RM,28-308,90,0,0,0,0,1,0,0,0,85,1,1,1
2075,Andrew Robertson ,26,SCO,LB,25-041,90,0,0,0,0,0,0,0,0,73,2,0,1
2076,Virgil van Dijk ,4,NED,CB,27-287,90,0,0,0,0,1,0,0,0,80,1,1,0
2077,Joël Matip ,32,CMR,CB,27-256,90,0,0,0,0,0,0,0,0,97,0,2,0
2078,Trent Alexander-Arnold ,66,ENG,RB,20-196,85,0,1,0,0,2,0,0,0,78,1,1,4
2079,   Joe Gomez ,12,ENG,RB,21-333,5,0,0,0,0,0,0,0,0,8,0,0,1
2080,Alisson ,13,BRA,GK,26-201,90,0,0,0,0,0,0,0,0,23,0,0,0
2081,Daniel Sturridge ,15,ENG,FW,29-237,72,0,0,0,0,2,0,0,0,26,1,0,0
2082,   Alex Oxlade-Chamberlain ,21,ENG,RM,25-254,18,0,0,0,0,1,1,0,0,18,1,1,0
2083,Sadio Mané ,10,SEN,LW,27-016,90,2,0,0,0,4,2,0,0,43,0,0,1
2084,Mohamed Salah ,11,EGY,"RW,FW",26-315,90,2,1,0,0,8,3,0,0,50,0,0,0
2085,Naby Keïta ,8,GUI,LM,24-075,90,1,0,0,0,2,1,0,0,86,4,2,4
2086,Georginio Wijnaldum ,5,NED,CM,28-166,72,0,0,0,0,0,0,0,0,76,3,3,0
2087,   Xherdan Shaqiri ,23,SUI,RW,27-198,18,0,0,0,0,1,0,0,0,11,0,0,0
2088,Jordan Henderson ,14,ENG,"RM,CM",28-313,90,0,1,0,0,1,0,0,0,106,2,0,1
2089,Andrew Robertson ,26,SCO,LB,25-046,90,0,2,0,0,0,0,0,0,79,1,1,2
2090,Virgil van Dijk ,4,NED,CB,27-292,90,0,0,0,0,1,0,0,0,121,1,0,0
2091,Dejan Lovren ,6,CRO,CB,29-295,90,0,0,0,0,1,0,0,0,116,2,3,3
2092,Trent Alexander-Arnold ,66,ENG,RB,20-201,87,0,1,0,0,0,0,0,0,103,4,1,0
2093,   Joe Gomez ,12,ENG,RB,21-338,3,0,0,0,0,0,0,0,0,8,0,0,0
2094,Alisson ,13,BRA,GK,26-206,90,0,0,0,0,0,0,0,0,45,0,0,0
2095,Daniel Sturridge ,15,ENG,"FW,AM",29-245,90,0,0,0,0,2,0,0,0,43,0,0,0
2096,Sadio Mané ,10,SEN,"LW,FW",27-024,90,0,0,0,0,1,1,0,0,38,0,0,0
2097,Mohamed Salah ,11,EGY,"RW,FW",26-323,72,1,0,0,0,4,1,0,0,35,1,0,0
2098,   Divock Origi ,27,BEL,"LW,FW",24-016,18,1,0,0,0,1,1,0,0,12,2,0,0
2099,Georginio Wijnaldum ,5,NED,LM,28-174,65,0,0,0,0,0,0,0,0,55,1,0,0
2100,   Xherdan Shaqiri ,23,SUI,RW,27-206,25,0,1,0,0,0,0,0,0,13,0,0,0
2101,Fabinho ,3,BRA,"CM,DM,CB",25-193,90,0,0,0,0,0,0,0,0,101,3,1,2
2102,Jordan Henderson ,14,ENG,"RM,DM",28-321,90,0,0,0,0,1,0,0,0,77,3,1,1
2103,Andrew Robertson ,26,SCO,LB,25-054,90,0,0,0,0,1,0,0,0,90,1,0,1
2104,Virgil van Dijk ,4,NED,CB,27-300,90,1,0,0,0,1,1,0,0,110,1,0,1
2105,Dejan Lovren ,6,CRO,CB,29-303,82,0,0,0,0,0,0,0,0,88,1,1,2
2106,   James Milner ,7,ENG,DM,33-120,8,0,0,0,0,0,0,1,0,7,0,0,0
2107,Trent Alexander-Arnold ,66,ENG,RB,20-209,90,0,2,0,0,0,0,0,0,119,0,1,2
2108,Alisson ,13,BRA,GK,26-214,90,0,0,0,0,0,0,0,0,29,0,0,0
2109,Divock Origi ,27,BEL,FW,24-024,63,0,0,0,0,2,1,0,0,23,0,0,0
2110,   James Milner ,7,ENG,LM,33-128,27,0,0,0,0,0,0,0,0,25,1,0,0
2111,Sadio Mané ,10,SEN,"LW,FW",27-032,90,2,0,0,0,2,2,0,0,44,1,0,1
2112,Mohamed Salah ,11,EGY,"RW,FW",26-331,90,0,0,0,0,5,1,0,0,29,0,0,0
2113,Georginio Wijnaldum ,5,NED,"LM,RM",28-182,87,0,0,0,0,1,0,0,0,59,2,1,0
2114,   Alex Oxlade-Chamberlain ,21,ENG,RM,25-270,3,0,0,0,0,0,0,0,0,0,0,0,0
2115,Fabinho ,3,BRA,CM,25-201,90,0,0,0,0,0,0,0,0,73,2,2,0
2116,Jordan Henderson ,14,ENG,"RM,CM",28-329,90,0,0,0,0,0,0,0,0,59,1,2,1
2117,Andrew Robertson ,26,SCO,LB,25-062,83,0,0,0,0,1,1,0,0,99,1,0,2
2118,   Joe Gomez ,12,ENG,LB,21-354,7,0,0,0,0,0,0,0,0,6,0,0,0
2119,Virgil van Dijk ,4,NED,CB,27-308,90,0,0,0,0,1,0,0,0,96,1,0,1
2120,Joël Matip ,32,CMR,CB,27-277,90,0,0,0,0,0,0,0,0,91,3,3,0
2121,Trent Alexander-Arnold ,66,ENG,RB,20-217,90,0,1,0,0,1,0,0,0,111,4,1,3
2122,Alisson ,13,BRA,GK,26-222,90,0,0,0,0,0,0,0,0,37,0,0,0
2123,Roberto Firmino ,9,BRA,FW,25-314,80,1,1,1,1,1,0,0,0,40,0,0,2
2124,   Divock Origi ,27,BEL,FW,22-116,10,0,0,0,0,0,0,0,0,4,0,0,0
2125,Sadio Mané ,19,SEN,"LW,RW",25-124,90,1,0,0,0,2,1,1,0,44,1,0,3
2126,Mohamed Salah ,11,EGY,RW,25-058,85,1,0,0,0,5,1,0,0,29,0,0,0
2127,   James Milner ,7,ENG,RM,31-220,5,0,0,0,0,0,0,0,0,5,1,0,0
2128,Georginio Wijnaldum ,5,NED,"LM,LW",26-274,90,0,0,0,0,2,0,0,0,52,1,1,0
2129,Jordan Henderson ,14,ENG,CM,27-056,90,0,0,0,0,0,0,0,0,73,2,1,1
2130,Emre Can ,23,GER,"RM,LM",23-212,90,0,1,0,0,0,0,0,0,52,3,1,1
2131,Alberto Moreno ,18,ESP,LB,25-038,90,0,0,0,0,1,1,0,0,73,5,1,2
2132,Dejan Lovren ,6,CRO,CB,28-038,90,0,0,0,0,1,1,0,0,76,1,2,1
2133,Joël Matip ,32,CMR,CB,26-004,90,0,0,0,0,1,0,0,0,70,1,2,0
2134,Trent Alexander-Arnold ,66,ENG,RB,18-309,89,0,0,0,0,0,0,1,0,74,5,3,2
2135,   Joe Gomez ,12,ENG,RB,20-081,1,0,0,0,0,0,0,0,0,3,0,0,0
